tag_id,name,category,count,right_tag_cn
1476820,yozora_mel_(hololive),4,951,夜空梅露(Hololive)
1345441,asahina_mirai_(mahou_tsukai_precure!),4,950,朝日奈未来(魔法使光之美少女!)
712653,kondou_taeko_(idolmaster_cinderella_girls),4,948,近藤妙子(偶像大师_灰姑娘女孩)
1545097,cinderace_(pokemon),4,948,闪焰王牌(宝可梦)
7587,toudou_shimako_(maria_sama_ga_miteru),4,947,藤堂志摩子(圣母在上)
465401,ten'ou_haruka_(sailor_moon),4,946,天王遥(美少女战士)
16210,lenna_charlotte_tycoon_(final_fantasy),4,946,蕾娜·夏洛特·泰空(最终幻想)
416104,eva_02_(neon_genesis_evangelion),4,941,二号机(新世纪福音战士)
850878,gwen_stacy_(marvel),4,941,格温·史黛西(漫威)
425936,doujima_nanako_(persona),4,940,堂岛菜菜子(女神异闻录)
1597904,shishio_chris_(virtual_youtuber),4,940,狮子王克里斯(虚拟主播)
396114,lei_lei_(darkstalkers),4,939,泪泪(恶魔战士)
384609,tony_tony_chopper_(one_piece),4,935,托尼托尼·乔巴(海贼王)
1272916,kageyama_shigeo_(mob_psycho_100),4,935,影山茂夫(灵能百分百)
16119,star_platinum_(jojo_no_kimyou_na_bouken),4,934,白金之星(JOJO 的奇妙冒险)
536735,yuuki_juudai_(yu-gi-oh!),4,934,游城十代(游戏王)
503373,furudo_erika_(umineko_no_naku_koro_ni),4,934,古户绘梨花(海猫鸣泣之时)
466281,phoenix_wright_(ace_attorney),4,933,成步堂龙一(逆转裁判)
1240487,yusa_kozue_(idolmaster_cinderella_girls),4,933,遊佐梢(偶像大师_灰姑娘女孩)
471218,aragaki_ayase_(oreimo),4,932,新垣绫濑(我的妹妹哪有这么可爱!)
615130,anjou_naruko_(anohana),4,932,安城鸣子(未闻花名)
672299,oshino_ougi_(bakemonogatari),4,932,忍野扇(化物语)
1815153,mitaka_asa_(chainsaw_man),4,931,三鹰朝(电锯人)
1335159,sugimoto_saichi_(golden_kamuy),4,929,杉元佐一(黄金神威)
1367142,litten_(pokemon),4,929,火斑喵(宝可梦)
1597903,ryugasaki_rene_(idolmaster),4,928,龙崎丽奈(偶像大师)
1530334,yorumi_rena_(vocaloid),4,927,夜见蕾娜(vocaloid)
254440,kirlia_(pokemon),4,926,奇鲁莉安(宝可梦)
471221,kousaka_kyousuke_(oreimo),4,926,高坂京介(我的妹妹哪有这么可爱!)
547417,sugiura_ayano_(idolmaster_cinderella_girls),4,926,杉浦绫乃(偶像大师_灰姑娘女孩)
487224,kanbaru_suruga_(bakemonogatari),4,925,神原骏河(化物语)
1480638,nadia_la_arwall_(nadia),4,923,娜迪亚·拉·阿尔瓦(蓝宝石之谜)
388724,lala_satalin_deviluke_(to_love-ru),4,923,拉拉·萨塔琳·戴比路克(出包王女)
434747,kira_yoshikage_(jojo_no_kimyou_na_bouken),4,923,吉良吉影(JOJO 的奇妙冒险)
1235294,kurokawa_eren_(idolmaster_cinderella_girls),4,922,节拍天使(偶像大师_灰姑娘女孩)
1443093,zundamon_(vocaloid),4,922,ずんだもん(vocaloid)
473288,sister_claire_(idolmaster_cinderella_girls),4,921,修女克蕾雅(偶像大师_灰姑娘女孩)
16208,faris_scherwiz_(final_fantasy),4,919,菲利斯·喵喵(最终幻想)
701389,sonia_nevermind_(danganronpa),4,917,索妮娅·内瓦麦(弹丸论破)
4858,chocobo_(final_fantasy),4,916,陆行鸟(最终幻想)
606666,shindou_takuto_(cardfight!!_vanguard),4,916,神童拓人(卡片战斗!!_先导者)
1505470,galo_thymos_(promare),4,915,加洛·提莫斯(普罗米亚)
14685,kazama_asuka_(senran_kagura),4,913,风间飞鸟(闪乱神乐)
620348,keith_goodman_(tiger_&_bunny),4,912,基斯·古德曼(老虎和兔子)
1654873,himemushi_momoyo_(touhou),4,912,姬虫百百世(东方 Project)
1263716,kiss-shot_acerola-orion_heart-under-blade_(bakemonogatari),4,911,姬丝秀忒·雅赛萝拉莉昂·刃下心(化物语)
1257904,aino_megumi_(idolmaster),4,909,爱乃惠(偶像大师)
1538828,ingrid_brandl_galatea_(street_fighter),4,908,英格丽特·布兰德尔·加拉蒂亚(街头霸王)
654784,lord_el-melloi_ii_(fate),4,907,埃尔梅罗二世(Fate 系列)
1327418,maria_cadenzavna_eve_(senki_zesshou_symphogear),4,907,玛丽亚·卡登扎夫娜·伊芙(战姬绝唱)
1304226,hotarumaru_(touken_ranbu),4,906,萤丸(刀剑乱舞)
1386133,ogata_hyakunosuke_(golden_kamuy),4,905,尾形百之助(黄金神威)
664518,kobayakawa_sae_(idolmaster_cinderella_girls),4,903,小早川纱枝(偶像大师_灰姑娘女孩)
1270627,jouga_maya_(idolmaster),4,903,城ヶ崎真矢(偶像大师)
1526525,jill_stingray_(idolmaster),4,903,吉尔·斯汀雷(偶像大师)
1412894,tsurumaki_kokoro_(bandori),4,902,弦卷心(BanG_Dream!)
1763570,malenia_blade_of_miquella_(elden_ring),4,898,玛莲妮亚，米凯拉的锋刃(艾尔登法环)
1468152,roboco-san_(hololive),4,898,萝卜子(Hololive)
1307315,konoe_kanata_(nijisanji),4,896,近江彼方(彩虹社)
1386435,yumeno_himiko_(danganronpa),4,895,梦野秘密子(弹丸论破)
1934875,amami_rantaro_(danganronpa),4,894,天海兰太郎(弹丸论破)
414192,rx-78-2_(gundam),4,893,RX-78-2高达(高达)
666040,takamori_aiko_(idolmaster_cinderella_girls),4,892,高森蓝子(偶像大师_灰姑娘女孩)
1504965,hagoromo_lala_(star_twinkle_precure),4,891,羽衣拉拉(Star☆Twinkle 光之美少女)
457596,diego_brando_(jojo_no_kimyou_na_bouken),4,890,迪奥·布兰度(JOJO 的奇妙冒险)
631826,sans_(undertale),4,890,衫斯(传说之下)
1390755,cosmog_(pokemon),4,890,科斯莫古(宝可梦)
1533411,neo_politan_(touhou),4,889,妮欧(东方 Project)
14172,rainbow_mika_(street_fighter),4,888,彩虹美华(街头霸王)
409295,zack_fair_(final_fantasy),4,886,扎克斯·菲尔(最终幻想)
662499,nibutani_shinka_(chuunibyou),4,886,丹生谷森夏(中二病)
1789595,saijo_juri_(idolmaster),4,886,西条珠璃(偶像大师)
1538147,sukoya_kana_(nijisanji),4,886,健屋花那(彩虹社)
176585,yamagishi_fuuka_(persona),4,885,山岸风花(女神异闻录)
400139,kaiou_michiru_(sailor_moon),4,884,海王满(美少女战士)
16001,iwakura_lain_(serial_experiments_lain),4,882,岩倉玲音(玲音)
1378272,alolan_vulpix_(pokemon),4,881,阿罗拉六尾(宝可梦)
726764,sakura_chiyo_(idolmaster_cinderella_girls),4,880,佐仓千代(偶像大师_灰姑娘女孩)
657795,cure_sunny_(smile_precure!),4,879,晴朗天使(Smile 光之美少女!)
378592,usada_hikaru_(idolmaster_cinderella_girls),4,878,宇佐田光(偶像大师_灰姑娘女孩)
717114,kasumigaoka_utaha_(saekano),4,876,霞之丘诗羽(路人女主的养成方法)
708151,kido_tsubomi_(kagerou_project),4,875,木户蕾(阳炎 Project)
662005,mifune_miyu_(idolmaster_cinderella_girls),4,875,三船美優(偶像大师_灰姑娘女孩)
1277846,isshiki_iroha_(oregairu),4,875,一色伊吕波(我的青春恋爱物语果然有问题。)
1386439,iruma_miu_(danganronpa),4,875,入间美兔(弹丸论破)
14899,yamamura_sadako_(idolmaster_cinderella_girls),4,874,贞子(偶像大师_灰姑娘女孩)
623899,shirabe_ako_(senki_zesshou_symphogear),4,873,调边亚子(战姬绝唱)
398745,lambdadelta_(umineko_no_naku_koro_ni),4,872,拉姆达戴露塔(海猫鸣泣之时)
467599,takoluka_(vocaloid),4,872,章鱼巡音(vocaloid)
1205702,kirishima_touka_(tokyo_ghoul),4,871,雾岛董香(东京食尸鬼)
1521268,yoshizawa_kasumi_(persona),4,871,芳泽霞(女神异闻录)
524044,gekota_(toaru_kagaku_no_railgun),4,869,呱太(某科学的超电磁炮)
487247,araragi_tsukihi_(bakemonogatari),4,868,阿良良木月火(化物语)
8711,prinny_(disgaea),4,867,普利尼(魔界战记)
390798,eva_01_(neon_genesis_evangelion),4,866,初号机(新世纪福音战士)
1270628,natsu_megumi_(idolmaster),4,866,夏惠美(偶像大师)
422413,altaria_(pokemon),4,865,七夕青鸟(宝可梦)
455510,cure_peach_(fresh_precure!),4,865,桃天使(Fresh 光之美少女!)
1791907,utsumi_erice_(fate),4,865,宇津见绘里世(Fate 系列)
668055,kohinata_miku_(idolmaster_cinderella_girls),4,864,小日向未来(偶像大师_灰姑娘女孩)
1152270,ibuki_tsubasa_(idolmaster),4,863,伊吹翼(偶像大师)
602083,laura_bodewig_(infinite_stratos),4,861,劳拉·博德维希(无限斯特拉托斯)
588022,cecilia_alcott_(infinite_stratos),4,860,塞西莉亚·奥尔科特(无限斯特拉托斯)
1304346,yagen_toushirou_(touken_ranbu),4,860,药研藤四郎(刀剑乱舞)
491993,chibi_miku_(vocaloid),4,859,Q版初音未来(vocaloid)
16164,celes_chere_(final_fantasy),4,856,赛丽丝·雪儿(最终幻想)
452145,miyanaga_saki_(saki),4,856,宫永咲(天才麻将少女)
1124739,angela_balzac_(expelled_from_paradise),4,856,安吉拉·巴尔扎克(乐园追放)
382135,reinforce_zwei_(mahou_shoujo_lyrical_nanoha),4,855,琳芙斯II(魔法少女奈叶)
410025,cinnamoroll_(sanrio),4,853,玉桂狗(三丽鸥)
1227600,mochizuki_anna_(idolmaster),4,853,望月杏奈(偶像大师)
445930,lapras_(pokemon),4,851,拉普拉斯(宝可梦)
439179,mohammed_avdol_(jojo_no_kimyou_na_bouken),4,850,穆罕默德·阿布德尔(JOJO 的奇妙冒险)
1527683,yamper_(pokemon),4,850,来电汪(宝可梦)
1416553,maruyama_aya_(bandori),4,849,丸山彩(BanG_Dream!)
409649,gon_freecss_(hunter_x_hunter),4,848,杰·富力士(全职猎人)
668312,senkawa_chihiro_(idolmaster_cinderella_girls),4,847,千川千寻(偶像大师_灰姑娘女孩)
550369,lightning_farron_(final_fantasy),4,840,雷霆(最终幻想)
1419237,tanned_cirno_(touhou),4,839,晒黑的琪露诺(东方 Project)
545377,pannacotta_fugo_(jojo_no_kimyou_na_bouken),4,838,潘纳科达·福葛(JOJO 的奇妙冒险)
445934,jolteon_(pokemon),4,838,雷伊布(宝可梦)
1276392,otokura_yuuki_(idolmaster),4,837,乙仓悠贵(偶像大师)
879608,toyokawa_fuka_(idolmaster_cinderella_girls),4,836,丰川风花(偶像大师_灰姑娘女孩)
1423996,asaka_karin_(love_live!),4,834,朝香果林(LoveLive!)
14431,kurapika_(hunter_x_hunter),4,833,酷拉皮卡(全职猎人)
708150,kano_shuuya_(kagerou_project),4,833,鹿野修哉(阳炎 Project)
9881,meer_campbell_(gundam),4,832,米娅·坎贝尔(高达)
1761331,fuecoco_(pokemon),4,832,呆火鳄(宝可梦)
1862559,meowscarada_(pokemon),4,832,魔幻假面喵(宝可梦)
1239636,inumuta_houka_(kill_la_kill),4,832,犬牟田宝火(斩服少女)
1972681,koseki_bijou_(hololive),4,831,古石比久(Hololive)
428827,trish_una_(jojo_no_kimyou_na_bouken),4,829,特莉休·乌纳(JOJO 的奇妙冒险)
1399945,tanya_degurechaff_(youjo_senki),4,829,谭雅·提古雷查夫(幼女战记)
1251661,mega_gardevoir_(pokemon),4,827,超级沙奈朵(宝可梦)
14169,ken_masters_(street_fighter),4,826,肯(街头霸王)
445931,ditto_(pokemon),4,826,百变怪(宝可梦)
1229733,mogami_shizuka_(idolmaster_cinderella_girls),4,826,最上静香(偶像大师_灰姑娘女孩)
713599,koyama_yuzu_(citrus),4,824,小山柚子(Citrus)
1479269,tomioka_giyuu_(kimetsu_no_yaiba),4,824,富冈义勇(鬼灭之刃)
1374967,agatsuma_zenitsu_(kimetsu_no_yaiba),4,823,我妻善逸(鬼灭之刃)
722479,fennekin_(pokemon),4,822,火狐狸(宝可梦)
1421068,miyashita_ai_(love_live!),4,822,宫下爱(LoveLive!)
11594,lina_inverse_(slayers),4,821,莉娜·因巴斯(秀逗魔导士)
538729,cure_moonlight_(heartcatch_precure!),4,821,月光天使(HeartCatch 光之美少女!)
611796,litwick_(pokemon),4,821,烛光灵(宝可梦)
439342,taokaka_(blazblue),4,818,桃卡卡(苍翼默示录)
462517,yamabuki_inori_(guilty_crown),4,818,山吹祈里(罪恶王冠)
507427,anegasaki_nene_(idolmaster),4,818,姐崎宁宁(偶像大师)
396395,naoe_riki_(little_busters!),4,817,直枝理树(Little_Busters!)
1302247,sawamura_spencer_eriri_(saekano),4,817,泽村·斯潘塞·英梨梨(路人女主的养成方法)
622721,korra_(the_legend_of_korra),4,816,科拉(降世神通_科拉传奇)
16312,tenjou_utena_(shoujo_kakumei_utena),4,814,天上欧蒂娜(少女革命)
445911,magnemite_(pokemon),4,813,小磁怪(宝可梦)
1293670,yamada_elf_(eromanga_sensei),4,813,山田妖精(埃罗芒阿老师)
1229736,satake_minako_(idolmaster_cinderella_girls),4,812,佐竹美奈子(偶像大师_灰姑娘女孩)
1522438,ushizaki_urumi_(idolmaster_cinderella_girls),4,812,牛牧润美(偶像大师_灰姑娘女孩)
426520,waddle_dee_(kirby),4,811,瓦豆鲁迪(星之卡比)
1567156,aoyagi_touya_(project_sekai),4,811,青柳冬弥(世界计划_彩色舞台 feat. 初音未来)
390231,raichu_(pokemon),4,810,雷丘(宝可梦)
410735,mewtwo_(pokemon),4,808,超梦(宝可梦)
790426,ara_haan_(elsword),4,808,艾拉·韩(艾尔之光)
1398095,hinatsuru_ai_(idolmaster),4,808,雏鹤爱(偶像大师)
8330,hoshino_ruri_(nadesico),4,807,星野琉璃(机动战舰)
382266,teana_lanster_(mahou_shoujo_lyrical_nanoha),4,806,蒂安娜·兰斯特(魔法少女奈叶)
445938,snorlax_(pokemon),4,805,卡比兽(宝可梦)
1567155,shinonome_akito_(project_sekai),4,805,东云彰人(世界计划_彩色舞台 feat. 初音未来)
712651,isobe_noriko_(girls_und_panzer),4,804,矶部典子(少女与战车)
406554,latias_(pokemon),4,803,拉帝亚斯(宝可梦)
1240058,hange_zoe_(shingeki_no_kyojin),4,803,韩吉·佐伊(进击的巨人)
11683,optimus_prime_(transformers),4,801,擎天柱(变形金刚)
1475191,aoba_moca_(bandori),4,797,青叶摩卡(BanG_Dream!)
1438842,emma_verde_(love_live!),4,797,艾玛·薇尔德(LoveLive!)
1534451,amamiya_kokoro_(idolmaster),4,797,天宫心(偶像大师)
381201,konpaku_youki_(touhou),4,796,魂魄妖忌(东方 Project)
1237385,akaboshi_koume_(idolmaster_cinderella_girls),4,795,赤星小梅(偶像大师_灰姑娘女孩)
611797,chandelure_(pokemon),4,794,水晶灯火灵(宝可梦)
410791,king_dedede_(kirby),4,794,帝帝帝大王(星之卡比)
1259432,oomori_yuuko_(idolmaster),4,793,大森悠子(偶像大师)
1643064,goutokuji_mike_(idolmaster_cinderella_girls),4,793,豪德寺美咲(偶像大师_灰姑娘女孩)
464859,sailor_saturn_(sailor_moon),4,792,水手土星(美少女战士)
445834,hypno_(pokemon),4,791,引梦貘人(宝可梦)
387301,perona_(one_piece),4,789,佩罗娜(海贼王)
1401541,izayoi_liko_(precure),4,789,十六夜理子(光之美少女)
1509649,uzaki_tsuki_(uzaki-chan_wa_asobitai!),4,789,宇崎月(宇崎学妹想要玩!)
14491,i-no_(guilty_gear),4,784,伊诺(罪恶装备)
1306594,ichigo_hitofuri_(touken_ranbu),4,784,一期一振(刀剑乱舞)
1605833,klein_moretti_(lord_of_the_mysteries),4,784,克莱恩·莫雷蒂(诡秘之主)
1675745,petra_gurin_(nijisanji),4,782,佩特拉·古琳(彩虹社)
15724,riza_hawkeye_(fullmetal_alchemist),4,780,莉莎·霍克艾(钢之炼金术师)
601752,milla_maxwell_(tales_of),4,780,米拉·麦克斯韦(传说系列)
437875,takei_hisa_(saki),4,779,竹井久(天才麻将少女)
1398097,sora_ginko_(saki),4,779,空银子(天才麻将少女)
1203675,melia_antiqua_(xenoblade),4,778,梅莉亚·安提古亚(异度神剑)
1299400,haruno_haruka_(idolmaster),4,778,春野遥(偶像大师)
1420709,hadou_nejire_(boku_no_hero_academia),4,777,波动螺卷(我的英雄学院)
427882,bazett_fraga_mcremitz_(fate),4,776,巴泽特·弗拉加·马克雷密斯(Fate 系列)
566218,platinum_the_trinity_(blazblue),4,776,白金·崔妮蒂(苍翼默示录)
1515003,rena_erindel_(elsword),4,775,蕾娜(艾尔之光)
1257345,harime_nui_(kill_la_kill),4,775,针目缝(斩服少女)
1249877,iori_rinko_(idolmaster),4,774,伊织凛子(偶像大师)
1007211,hinata_hideki_(angel_beats!),4,773,日向秀树(Angel_Beats!)
633080,takakura_himari_(mawaru_penguindrum),4,773,高仓阳毬(回转企鹅罐)
16204,agrias_oaks_(final_fantasy),4,772,阿格莉亚丝(最终幻想)
1249308,greninja_(pokemon),4,772,甲贺忍蛙(宝可梦)
2022005,manaka_laala_(pretty_rhythm),4,771,真中菈菈(美妙旋律)
1794300,shikanoin_heizou_(genshin_impact),4,769,鹿野院平藏(原神)
419659,rita_mordio_(tales_of),4,768,丽塔·洛丝薇瑟(传说系列)
444238,drifloon_(pokemon),4,767,飘飘球(宝可梦)
1245116,ri-class_heavy_cruiser_(kantai_collection),4,767,Ri级重巡洋舰(舰队 Collection)
1571593,tang_keke_(love_live!),4,766,唐可可(LoveLive!)
16323,char_aznable_(gundam),4,764,夏亚·阿兹纳布尔(高达)
1265247,sato_shin_(idolmaster),4,764,佐藤心(偶像大师)
432818,hirose_koichi_(jojo_no_kimyou_na_bouken),4,763,广濑康一(JOJO 的奇妙冒险)
688953,igarashi_kyoko_(idolmaster_cinderella_girls),4,763,五十岚响子(偶像大师_灰姑娘女孩)
466150,yuri_sakazaki_(fatal_fury),4,762,坂崎百合(饿狼传说)
523901,shinonome_nano_(nichijou),4,762,东云名乃(日常)
1934879,k1-b0_(danganronpa),4,761,K1-B0角色(弹丸论破)
1432300,yatadera_narumi_(touhou),4,761,矢寺成美(东方 Project)
1565905,bianka_durandal_ataegina_(honkai_impact),4,760,幽兰黛尔(崩坏 3)
14141,saotome_ranma_(ranma_1/2),4,759,早乙女乱马(乱马 1/2)
423092,dead_master_(black_rock_shooter),4,759,黑金锯手(黑岩射手)
445904,gastly_(pokemon),4,757,鬼斯(宝可梦)
868605,todo_yurika_(aikatsu!),4,757,藤堂百合华(偶活学园!)
1572168,heanna_sumire_(love_live),4,757,平安名堇(LoveLive!)
462002,flygon_(pokemon),4,756,沙漠蜻蜓(宝可梦)
7660,enma_ai_(jigoku_shoujo),4,755,阎魔爱(地狱少女)
450993,milotic_(pokemon),4,754,美纳斯(宝可梦)
13993,ky_kiske_(guilty_gear),4,753,凯·奇斯克(罪恶装备)
410729,absol_(pokemon),4,752,阿勃梭鲁(宝可梦)
462261,nikka_edvardine_katajainen_(strike_witches),4,752,妮卡·艾德沃汀·卡塔雅南(强袭魔女)
716715,cure_heart_(dokidoki_precure),4,752,心天使(心跳!光之美少女)
400328,okita_sougo_(gintama),4,750,冲田总悟(银魂)
466277,maya_fey_(ace_attorney),4,749,绫里真宵(逆转裁判)
8108,piccolo_(dragon_ball),4,748,比克(龙珠)
1646429,fukuda_haru_(girls_und_panzer),4,748,福田春(少女与战车)
15646,usopp_(one_piece),4,747,乌索普(海贼王)
449290,dragonite_(pokemon),4,747,快龙(宝可梦)
1304907,gokotai_(touken_ranbu),4,747,五虎退(刀剑乱舞)
1416572,nanami_yachiyo_(magia_record),4,747,七海八千代(魔法纪录_魔法少女小圆外传)
1496591,nikaidou_saki_(zombie_land_saga),4,747,二阶堂咲(佐贺偶像是传奇)
1400058,satanichia_kurumizawa_mcdowell_(gabriel_dropout),4,745,萨塔妮亚(珈百璃的堕落)
1885929,nijigaoka_mashiro_(love_live!),4,743,虹之丘真白(LoveLive!)
466172,bartz_klauser_(final_fantasy),4,742,巴兹·克劳萨(最终幻想)
176591,aragaki_shinjirou_(persona),4,742,荒垣真次郎(女神异闻录)
1316228,nakagawa_natsuki_(hibike!_euphonium),4,742,中川夏纪(吹响!上低音号)
445875,psyduck_(pokemon),4,740,可达鸭(宝可梦)
445864,clefairy_(pokemon),4,740,皮皮(宝可梦)
1085943,tokoro_megumi_(idolmaster_cinderella_girls),4,740,所惠美(偶像大师_灰姑娘女孩)
1305420,shokudaikiri_mitsutada_(touken_ranbu),4,740,烛台切光忠(刀剑乱舞)
1934685,fukawa_toko_(danganronpa),4,739,腐川冬子(弹丸论破)
391387,akita_neru_(vocaloid),4,738,亚北音留(vocaloid)
11487,kuradoberi_jam_(guilty_gear),4,737,库拉多贝利·杰姆(罪恶装备)
427478,fudou_yuusei_(yu-gi-oh!),4,737,不动游星(游戏王)
420633,santa_claus_(christmas),4,736,圣诞老人(圣诞节)
386902,itou_kaiji_(kaiji),4,736,伊藤开司(赌博默示录)
1550049,yamada_anna_(idolmaster_cinderella_girls),4,736,山田杏奈(偶像大师_灰姑娘女孩)
664407,himekawa_yuki_(idolmaster_cinderella_girls),4,735,姬川友纪(偶像大师_灰姑娘女孩)
421517,portgas_d._ace_(one_piece),4,734,波特卡斯·D·艾斯(海贼王)
593801,cure_rhythm_(suite_precure),4,734,旋律天使(Suite 光之美少女♪)
1346345,takimoto_hifumi_(new_game!),4,733,泷本一二三(NEW_GAME!)
1386286,yonaga_angie_(danganronpa),4,733,夜长昂希(弹丸论破)
1491428,takamiya_rion_(virtual_youtuber),4,732,高宫莉音(虚拟主播)
520900,sf-a2_miki_(vocaloid),4,731,SF-A2 歌爱美纪(vocaloid)
408937,young_link_(the_legend_of_zelda),4,730,幼年林克(塞尔达传说)
432820,nijimura_okuyasu_(jojo_no_kimyou_na_bouken),4,730,虹村亿泰(JOJO 的奇妙冒险)
690136,touhoku_zunko_(vocaloid),4,730,东北俊子(vocaloid)
1491126,tsuyuri_kanao_(kimetsu_no_yaiba),4,730,栗花落香奈乎(鬼灭之刃)
1305382,kogitsunemaru_(touken_ranbu),4,729,小狐丸(刀剑乱舞)
1538827,mercedes_von_martritz_(fire_emblem),4,727,梅尔赛德司·冯·马尔特利兹(火焰之纹章)
708153,seto_kousuke_(kagerou_project),4,724,濑户幸助(阳炎 Project)
1356607,chomusuke_(kono_subarashii_sekai_ni_shukufuku_wo!),4,724,巧姆丝凯(为美好的世界献上祝福!)
31266,roy_mustang_(fullmetal_alchemist),4,723,罗伊·马斯坦(钢之炼金术师)
1377218,otomachi_una_(vocaloid),4,723,音街鳗(vocaloid)
1343981,mikumo_guynemer_(macross),4,722,美云·吉努梅尔(超时空要塞)
713347,katagiri_sanae_(idolmaster_cinderella_girls),4,720,片桐早苗(偶像大师_灰姑娘女孩)
384314,saigusa_haruka_(little_busters!),4,719,三枝叶留佳(Little_Busters!)
1461165,uchi_emiri_(WataMote),4,716,内海惠理(我不受欢迎，怎么想都是你们的错!)
496529,touwa_erio_(denpa_onna_to_seishun_otoko),4,714,藤和艾莉欧(电波女与青春男)
408664,pachirisu_(pokemon),4,713,帕奇利兹(宝可梦)
701386,koizumi_mahiru_(danganronpa),4,711,小泉真昼(弹丸论破)
1237658,error_musume_(kantai_collection),4,709,报错娘(舰队 Collection)
713611,utsugi_yuuki_(idolmaster_cinderella_girls),4,708,宇津木悠希(偶像大师_灰姑娘女孩)
1067206,hayasaka_mirei_(idolmaster_cinderella_girls),4,708,早坂美玲(偶像大师_灰姑娘女孩)
405335,olimar_(pikmin),4,707,奥利马(皮克敏)
644034,kariya_masaki_(fate),4,706,狩屋正树(Fate 系列)
1337509,freyja_wion_(macross),4,706,芙蕾雅·薇恩(超时空要塞)
1445281,misono_karin_(Madoka Magica),4,706,美园花凛(魔法少女小圆)
1689852,hatsutori_hajime_(idolmaster),4,706,初鸟创(偶像大师)
1722734,bronya_rand_(honkai_impact),4,706,布洛妮娅(崩坏 3)
1272430,isolated_island_oni_(kantai_collection),4,705,孤岛之鬼(舰队 Collection)
462515,aono_miki_(vocaloid),4,704,苍乃美希(vocaloid)
1520873,murosaki_miyo_(kantai_collection),4,704,室咲美夜(舰队 Collection)
480982,asbel_lhant_(tales_of),4,703,阿斯贝尔·兰特(传说系列)
1420829,matsubara_kanon_(idolmaster_cinderella_girls),4,703,松原花音(偶像大师_灰姑娘女孩)
1530109,alcremie_(pokemon),4,702,霜奶仙(宝可梦)
4516,poring_(ragnarok_online),4,701,波利(仙境传说)
381037,minazuki_karen_(yes!_precure),4,700,水无月香恋(Yes!光之美少女 5)
731293,nakiri_erina_(shokugeki_no_souma),4,700,薙切绘里奈(食戟之灵)
1400388,olga_marie_animusphere_(fate),4,699,奥尔加玛丽·阿尼姆斯菲亚(Fate 系列)
575935,mishaguji_(touhou),4,698,御社宫司(东方 Project)
497689,cheria_barnes_(tales_of),4,697,雪莉亚·邦兹(传说系列)
1500529,rindou_mikoto_(virtual_youtuber),4,697,龙胆尊(虚拟主播)
717138,cure_sword_(dokidoki_precure),4,696,剑天使(心跳!光之美少女)
958112,hakozaki_serika_(idolmaster_cinderella_girls),4,696,箱崎星梨花(偶像大师_灰姑娘女孩)
1578643,mifune_shioriko_(love_live!),4,696,三船栞子(LoveLive!)
1296576,kirishima_eijirou_(boku_no_hero_academia),4,695,切岛锐儿郎(我的英雄学院)
1434774,uehara_himari_(bandori),4,694,上原绯玛丽(BanG_Dream!)
1387021,tanigaki_genjirou_(golden_kamuy),4,692,谷垣源次郎(黄金神威)
433613,sailor_chibi_moon_(sailor_moon),4,690,水手小月亮(美少女战士)
1677248,lain_paterson_(nijisanji),4,690,莱恩·帕特森(彩虹社)
1331206,kawakami_mai_(musaigen_no_phantom_world),4,689,川神舞(无彩限的怪灵世界)
1564454,subaru_duck_(idolmaster),4,689,斯巴鲁鸭(偶像大师)
1520862,hozuki_kaede_(idolmaster),4,688,鬼灯枫(偶像大师)
1495284,honma_himawari_(idolmaster),4,688,本间向日葵(偶像大师)
1507455,himesaka_noa_(idolmaster),4,687,姬坂乃爱(偶像大师)
548087,hasegawa_kobato_(boku_wa_tomodachi_ga_sukunai),4,686,长谷川小鸠(我的朋友很少)
1525774,wooloo_(pokemon),4,686,毛辫羊(宝可梦)
416301,asahina_aoi_(danganronpa),4,684,朝日奈葵(弹丸论破)
971934,vampy_(idolmaster),4,683,斑比(偶像大师)
1411715,okusawa_misaki_(bandori),4,683,奥泽美咲(BanG_Dream!)
1420691,imai_lisa_(bandori),4,683,今井莉莎(BanG_Dream!)
1552638,kagemori_michiru_(brand_new_animal),4,683,影森满(Brand_New_Animal)
437350,ayatsuji_tsukasa_(idan_invaded),4,682,绚辻词(侵侵侵)
658080,ikusaba_mukuro_(danganronpa),4,679,战刃骸(弹丸论破)
1445024,shirasagi_chisato_(bandori),4,679,白鹭千圣(BanG_Dream!)
437351,morishima_haruka_(idolmaster_cinderella_girls),4,678,森岛遥(偶像大师_灰姑娘女孩)
1520878,oka_asahi_(idolmaster),4,678,冈崎朝日(偶像大师)
1459803,mitsumine_yuika_(idolmaster),4,677,三峰结华(偶像大师)
1460549,nekomiya_hinata_(vshojo),4,677,猫宫日向(VShojo)
1343588,shimada_chiyo_(girls_und_panzer),4,676,岛田千代(少女与战车)
1505254,uesugi_fuutarou_(go-toubun_no_hanayome),4,676,上杉风太郎(五等分的新娘)
1443600,romani_archaman_(fate),4,673,罗曼尼·阿其曼(Fate 系列)
842024,tanaka_kotoha_(idolmaster_cinderella_girls),4,672,田中琴叶(偶像大师_灰姑娘女孩)
1315625,adult_neptune_(hyperdimension_neptunia),4,672,成年涅普顿(海王星系列)
1695582,laura_la_mer_(tropical-rouge!_precure),4,672,劳拉·拉·梅尔(Tropical-Rouge!光之美少女)
1493140,red_pikmin_(pikmin),4,669,红色皮克敏(皮克敏)
1257848,hoshimiya_kate_(idolmaster),4,669,星宫凯特(偶像大师)
